"family";"genus";"species";"id";"agei";"radi";"agecap";"radcap";"lencap";"l0p";"biomass";"location";"observer";"r0p";"li"
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A160";8;0,99493607;14;1,276592317;274;1,8;290,3;"Gambiers";"Fabien Morat";0,07432919925;250,029112214823
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A160";9;1,038776691;14;1,276592317;274;1,8;290,3;"Gambiers";"Fabien Morat";0,07432919925;254,174259591306
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A160";10;1,092896927;14;1,276592317;274;1,8;290,3;"Gambiers";"Fabien Morat";0,07432919925;259,057288110303
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A160";11;1,135908553;14;1,276592317;274;1,8;290,3;"Gambiers";"Fabien Morat";0,07432919925;262,769155701095
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A160";12;1,181526532;14;1,276592317;274;1,8;290,3;"Gambiers";"Fabien Morat";0,07432919925;266,555923423868
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A160";13;1,220641747;14;1,276592317;274;1,8;290,3;"Gambiers";"Fabien Morat";0,07432919925;269,688627978405
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A160";14;1,245721619;14;1,276592317;274;1,8;290,3;"Gambiers";"Fabien Morat";0,07432919925;271,645048346276
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";0;0,08827797;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;1,8
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";1;0,397020151;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;137,189569922532
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";2;0,495432548;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;155,13395101385
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";3;0,588087823;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;169,03481604447
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";4;0,676546853;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;180,40150543211
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";5;0,764785167;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;190,349891017555
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";6;0,824601553;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;196,462674066879
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";7;0,890548501;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;202,709333561012
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";8;0,954180254;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;208,313985330999
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";9;1,0222978;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;213,914947816491
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";10;1,092625604;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;219,320042421186
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";11;1,141462065;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;222,873038912076
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";12;1,189263739;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;226,206910950576
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";13;1,236697904;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;229,385616522992
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";14;1,282925601;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;232,368605852254
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";15;1,328532618;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;235,208323435381
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";16;1,384612918;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;238,569803525639
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";17;1,435386927;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;241,498136685816
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";18;1,476435678;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;243,791042756246
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";19;1,527042002;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;246,531883097752
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";20;1,562397341;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;248,393511199502
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";21;1,598202369;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;250,23649287134
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";22;1,64084038;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;252,37822303451
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";23;1,67426193;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;254,018562235586
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A168";24;1,706788842;24;1,73675549;257;1,8;269,3;"Gambiers";"Fabien Morat";0,07432919925;255,583940042416
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";0;NA;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;1,8
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";1;0,457498634;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;177,380624331381
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";2;0,522713663;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;190,300376750769
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";3;0,582396156;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;200,786967160595
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";4;0,64395101;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;210,535611819207
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";5;0,716786441;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;220,936570361719
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";6;0,779268438;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;229,051715893766
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";7;0,823131862;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;234,370134494333
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";8;0,865933732;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;239,294300769001
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";9;0,908571743;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;243,964146649472
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A171";10;0,959659902;10;0,997103192;253;1,8;284,4;"Gambiers";"Fabien Morat";0,07432919925;249,280038183984
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";0;0,076380626;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;1,8
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";1;0,443271926;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;152,22562334493
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";2;0,518004783;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;165,389657936266
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";3;0,584495384;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;175,597709398833
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";4;0,641635562;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;183,48443486515
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";5;0,694795698;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;190,216709069151
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";6;0,738659122;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;195,39565766992
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";7;0,793477003;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;201,453064864585
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";8;0,837771472;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;206,050302723648
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";9;0,886279203;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;210,814727818783
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";10;0,939165874;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;215,721664960489
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";11;0,987467013;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;219,96818648991
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";12;1,026106371;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;223,218752514131
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";13;1,062009017;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;226,131526327077
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";14;1,091555591;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;228,455921167879
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";15;1,126541302;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;231,128430066787
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";16;1,162443948;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;233,786302851091
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";17;1,201443948;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;236,582291334405
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";18;1,228369772;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;238,460349335863
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";19;1,265139325;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;240,959766152799
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_A195";20;1,295222543;20;1,311347058;244;1,8;231,9;"Gambiers";"Fabien Morat";0,07432919925;242,951394261068
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";0;0,071589105;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;1,8
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";1;0,499235415;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;122,156033287891
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";2;0,686254131;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;142,314016977096
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";3;0,841910805;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;155,273467517065
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";4;0,953714203;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;163,18111611114
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";5;1,038861135;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;168,605748934009
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";6;1,108503077;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;172,722405813936
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";7;1,160126715;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;175,610708148022
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";8;1,211126715;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;178,340857511466
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";9;1,255848074;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;180,642113635218
"Holocentridae";"Myripristis";"Myripristis berndti";"GAM18_B003";10;1,298894561;10;1,324701536;184,03;1,8;NA;"Gambiers";"Fabien Morat";0,07432919925;182,781227704421
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";0;0,106169676;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;1,8
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";1;0,483996901;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;168,677091955302
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";2;0,580743994;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;184,962720624098
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";3;0,691184023;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;200,53034512476
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";4;0,74856869;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;207,665135882915
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";5;0,796370363;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;213,203912676592
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";6;0,887721335;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;222,9232835285
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";7;0,945660959;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;228,583762600738
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";8;0,991278938;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;232,802322917418
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";9;1,038480632;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;236,968345818925
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_204";10;1,074715974;10;1,096256633;241,818;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;240,040355822646
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";0;0,094191295;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;1,8
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";1;0,562339755;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;162,449107085664
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";2;0,672339755;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;176,677776813965
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";3;0,789271359;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;189,454398484089
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";4;0,841597261;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;194,570927431076
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";5;0,881421876;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;198,256773126388
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";6;0,939834204;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;203,373008167167
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";7;0,979658819;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;206,6825059365
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";8;1,040486444;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;211,487009391989
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";9;1,071631267;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;213,839645868222
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";10;1,112680019;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;216,83835614994
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";11;1,156884091;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;219,946642502717
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";12;1,205143805;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;223,207687814869
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";13;1,242945922;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;225,67239471207
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";14;1,296769708;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;229,055709546916
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";15;1,333783219;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;231,302045258806
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";16;1,379794087;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;234,009316626823
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";17;1,416590826;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;236,110419969558
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";18;1,466919745;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;238,897752487239
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";19;1,489591313;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;240,12234303993
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";20;1,534868238;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;242,513293165841
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_205";21;1,557539806;21;1,586192904;245,14;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;243,684219658375
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";0;0,078771822;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;1,8
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";1;0,388525417;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;137,645159429092
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";2;0,513489412;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;160,617881127022
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";3;0,59347066;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;172,550338228571
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";4;0,670021297;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;182,554913275704
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";5;0,744539751;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;191,254179902488
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";6;0,796741284;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;196,845560252732
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";7;0,847278399;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;201,921029791716
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";8;0,893968869;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;206,348779895994
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";9;0,951666356;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;211,512226306801
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";10;0,981348;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;214,048143447275
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";11;1,031954324;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;218,200439081957
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";12;1,075999755;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;221,652385816193
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_206";13;1,105681399;13;1,138331054;226,304;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;223,900041153021
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";0;0,078492038;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;1,8
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";1;0,437827592;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;158,678634740754
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";2;0,550366474;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;178,981757891779
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";3;0,632299373;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;191,306147706149
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";4;0,686723632;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;198,641406492308
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";5;0,725928224;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;203,574724669757
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";6;0,762806402;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;207,978658074015
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";7;0,820746026;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;214,486293707327
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";8;0,865467385;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;219,203438842625
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";9;0,901812949;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;222,861478451487
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";10;0,939028537;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;226,457864123211
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";11;0,968642723;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;229,219586623076
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_207";12;0,994948616;12;1,023108871;234,086;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;231,603099527947
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";0;0,09404786;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;1,8
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";1;0,44417339;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;148,814163429641
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";2;0,544398137;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;165,596611377649
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";3;0,66309523;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;181,8751711779
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";4;0,729578311;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;189,764489073747
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";5;0,806500349;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;198,043457563734
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";6;0,90957799;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;207,980798817876
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";7;0,96565829;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;212,925287527221
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";8;1,042859326;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;219,282818394582
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";9;1,145509216;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;227,045210126813
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";10;1,238847311;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;233,523510480678
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";11;1,294453067;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;237,155412616165
"Holocentridae";"Myripristis";"Myripristis berndti";"MY_BE_MA_03_17_208";12;1,361161387;13;1,454596055;246,806;1,8;NA;"Marquesas";"Fabien Morat";0,07432919925;241,312596697884
