"Family","Genus","Species","ID","Agei","Ri","Agecpt","Rcpt","Lcpt","L0p","R0p","Li_bayes","Li_freq","Biomass","Location","Observer"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",6,0.654035803,16,1.018423203,320,1.8,0.0276416237142857,225.496271996093,208.164584857028,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",7,0.689376997,16,1.018423203,320,1.8,0.0276416237142857,235.097349913437,219.157455851287,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",8,0.720761707,16,1.018423203,320,1.8,0.0276416237142857,243.531929596234,228.889616197637,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",9,0.760923878,16,1.018423203,320,1.8,0.0276416237142857,254.2074661017,241.304526706248,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",10,0.800735937,16,1.018423203,320,1.8,0.0276416237142857,264.667234152433,253.570155945615,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",11,0.834970422,16,1.018423203,320,1.8,0.0276416237142857,273.56978652745,264.086370997504,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",12,0.870325761,16,1.018423203,320,1.8,0.0276416237142857,282.67958852526,274.918174535427,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",13,0.916715415,16,1.018423203,320,1.8,0.0276416237142857,294.509929428718,289.088371376591,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",14,0.942792225,16,1.018423203,320,1.8,0.0276416237142857,301.102011083855,297.033662934581,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",15,0.970105225,16,1.018423203,320,1.8,0.0276416237142857,307.96379125579,305.34065099114,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_041",16,0.993105225,16,1.018423203,320,1.8,0.0276416237142857,313.709184743292,312.324344760742,487.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_042",0,0.034928498,1,0.382070717,190,1.8,0.0276416237142857,NA,1.8,111.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_042",1,0.347588838,1,0.382070717,190,1.8,0.0276416237142857,NA,170.3780252467,111.2,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_043",0,0.04110961,2,0.376164081,220,1.8,0.0276416237142857,1.8,1.8,149.5,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_043",1,0.277893865,2,0.376164081,220,1.8,0.0276416237142857,157.000606621768,152.280545269801,149.5,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_043",2,0.338309094,2,0.376164081,220,1.8,0.0276416237142857,195.770329768863,193.542032733236,149.5,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",0,0.043737855,12,0.777195064,350,1.8,0.0276416237142857,1.8,1.8,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",1,0.278804591,12,0.777195064,350,1.8,0.0276416237142857,125.53592517921,114.515785802266,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",2,0.353971073,12,0.777195064,350,1.8,0.0276416237142857,161.31700439632,149.386971663371,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",3,0.415817657,12,0.777195064,350,1.8,0.0276416237142857,190.067534423539,178.297204245742,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",4,0.454817657,12,0.777195064,350,1.8,0.0276416237142857,207.933087442067,196.614781104111,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",5,0.493444073,12,0.777195064,350,1.8,0.0276416237142857,225.450846107123,214.816603469292,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",6,0.533469065,12,0.777195064,350,1.8,0.0276416237142857,243.435014371733,233.7353605241,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",7,0.580287865,12,0.777195064,350,1.8,0.0276416237142857,264.275166858957,255.934519004662,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",8,0.620450036,12,0.777195064,350,1.8,0.0276416237142857,281.998151824456,275.032646089275,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",9,0.659501285,12,0.777195064,350,1.8,0.0276416237142857,299.105494883636,293.648192124917,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",10,0.689766777,12,0.777195064,350,1.8,0.0276416237142857,312.284648945106,308.10493238125,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",11,0.718766777,12,0.777195064,350,1.8,0.0276416237142857,324.851426963548,321.980112660841,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_044",12,0.755263352,12,0.777195064,350,1.8,0.0276416237142857,340.585984797733,339.472584067238,475,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",0,0.02745906,11,0.679663374,300,1.8,0.0276416237142857,1.8,1.8,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",1,0.30555196,11,0.679663374,300,1.8,0.0276416237142857,142.794646591753,125.814328846916,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",2,0.347325157,11,0.679663374,300,1.8,0.0276416237142857,161.347338396698,145.000412820882,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",3,0.394079836,11,0.679663374,300,1.8,0.0276416237142857,181.729009344472,166.570685386624,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",4,0.438857062,11,0.679663374,300,1.8,0.0276416237142857,200.92087327483,187.313512438119,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",5,0.478265183,11,0.679663374,300,1.8,0.0276416237142857,217.57839326177,205.631140871181,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",6,0.511371074,11,0.679663374,300,1.8,0.0276416237142857,231.420204967549,221.060665377775,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",7,0.540525833,11,0.679663374,300,1.8,0.0276416237142857,243.504528265231,234.677909256861,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",8,0.569646273,11,0.679663374,300,1.8,0.0276416237142857,255.482762083642,248.304939477916,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",9,0.59604703,11,0.679663374,300,1.8,0.0276416237142857,266.267735919191,260.680510923989,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",10,0.623341718,11,0.679663374,300,1.8,0.0276416237142857,277.347533453324,273.495395142306,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MA_03_17_045",11,0.655621743,11,0.679663374,300,1.8,0.0276416237142857,290.363856943868,288.676327281553,355.8,"Marquesas","Fabien Morat"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",0,0.013341664,13,0.751453259,262.057,1.8,0.0276416237142857,1.8,1.8,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",1,0.287605633,13,0.751453259,262.057,1.8,0.0276416237142857,118.984027015461,98.115070669029,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",2,0.382947124,13,0.751453259,262.057,1.8,0.0276416237142857,151.018319855638,132.305979063172,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",3,0.435339872,13,0.751453259,262.057,1.8,0.0276416237142857,167.866885505383,150.959037119463,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",4,0.482180026,13,0.751453259,262.057,1.8,0.0276416237142857,182.563064125665,167.566663622174,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",5,0.526327506,13,0.751453259,262.057,1.8,0.0276416237142857,196.136990347891,183.166437564927,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",6,0.568100703,13,0.751453259,262.057,1.8,0.0276416237142857,208.759216845782,197.883916028431,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",7,0.599245526,13,0.751453259,262.057,1.8,0.0276416237142857,218.04190475584,208.831375536358,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",8,0.627881168,13,0.751453259,262.057,1.8,0.0276416237142857,226.487084076828,218.878802518378,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",9,0.657035927,13,0.751453259,262.057,1.8,0.0276416237142857,235.002356374751,229.091475441395,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",10,0.6841099,13,0.751453259,262.057,1.8,0.0276416237142857,242.838953777274,238.560680578786,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",11,0.709289257,13,0.751453259,262.057,1.8,0.0276416237142857,250.068903783438,247.355151046974,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",12,0.731311972,13,0.751453259,262.057,1.8,0.0276416237142857,256.348464520382,255.037888082188,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_001",13,0.754506799,13,0.751453259,262.057,1.8,0.0276416237142857,262.919640009603,263.120545165361,179,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_002",0,NA,4,0.44681316,203.825,1.8,0.0276416237142857,1.8,1.8,91,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_002",1,0.279308074,4,0.44681316,203.825,1.8,0.0276416237142857,136.653806549112,120.323317276922,91,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_002",2,0.327015515,4,0.44681316,203.825,1.8,0.0276416237142857,156.347682090001,143.870752269374,91,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_002",3,0.373545076,4,0.44681316,203.825,1.8,0.0276416237142857,175.087045670158,167.02852811658,91,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_002",4,0.417556438,4,0.44681316,203.825,1.8,0.0276416237142857,192.451965786581,189.086701732819,91,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_003",0,NA,6,0.580659108,219.141,1.8,0.0276416237142857,1.8,1.8,108,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_003",1,0.298080526,6,0.580659108,219.141,1.8,0.0276416237142857,127.090478214719,108.746409596062,108,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_003",2,0.402200649,6,0.580659108,219.141,1.8,0.0276416237142857,162.501589548508,149.516338587367,108,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_003",3,0.4536788,6,0.580659108,219.141,1.8,0.0276416237142857,179.286227186751,169.629185184864,108,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_003",4,0.507139065,6,0.580659108,219.141,1.8,0.0276416237142857,196.309917368533,190.49039472742,108,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_003",5,0.541271162,6,0.580659108,219.141,1.8,0.0276416237142857,206.987120782916,203.796808435795,108,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_003",6,0.569342499,6,0.580659108,219.141,1.8,0.0276416237142857,215.666558927471,214.733621786221,108,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_004",0,NA,5,0.558982111,198.592,1.8,0.0276416237142857,1.8,1.8,119,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_004",1,0.305587958,5,0.558982111,198.592,1.8,0.0276416237142857,122.138826656688,106.337106376883,119,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_004",2,0.395086561,5,0.558982111,198.592,1.8,0.0276416237142857,150.329918090354,139.11283846757,119,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_004",3,0.45015924,5,0.558982111,198.592,1.8,0.0276416237142857,166.963353373203,159.168376397377,119,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_004",4,0.499565718,5,0.558982111,198.592,1.8,0.0276416237142857,181.508209146626,177.098385704999,119,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_004",5,0.53318119,5,0.558982111,198.592,1.8,0.0276416237142857,191.224549093192,189.267387377436,119,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",0,NA,11,0.665620012,293.074,1.8,0.0276416237142857,1.8,1.8,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",1,0.269208098,11,0.665620012,293.074,1.8,0.0276416237142857,136.072390344062,109.10966015712,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",2,0.365670526,11,0.665620012,293.074,1.8,0.0276416237142857,176.632566847626,153.317306583811,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",3,0.46404227,11,0.665620012,293.074,1.8,0.0276416237142857,216.138915554232,198.824621269511,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",4,0.500538845,11,0.665620012,293.074,1.8,0.0276416237142857,230.423720599253,215.798167004753,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",5,0.535766675,11,0.665620012,293.074,1.8,0.0276416237142857,244.048039087055,232.222668086553,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",6,0.556766675,11,0.665620012,293.074,1.8,0.0276416237142857,252.098682157514,242.031717374853,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",7,0.576990423,11,0.665620012,293.074,1.8,0.0276416237142857,259.804394640201,251.490380652128,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",8,0.601177197,11,0.665620012,293.074,1.8,0.0276416237142857,268.961942399577,262.817700189961,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",9,0.624946925,11,0.665620012,293.074,1.8,0.0276416237142857,277.902729986766,273.965192237733,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",10,0.655622648,11,0.665620012,293.074,1.8,0.0276416237142857,289.359339290194,288.373222948879,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_005",11,0.671146823,11,0.665620012,293.074,1.8,0.0276416237142857,295.123649354691,295.673773985075,196,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",0,0.019313208,13,0.769182683,268.171,1.8,0.0276416237142857,1.8,1.8,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",1,0.269081772,13,0.769182683,268.171,1.8,0.0276416237142857,110.263114920112,91.4137110062835,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",2,0.347529207,13,0.769182683,268.171,1.8,0.0276416237142857,137.65003427503,119.624103131759,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",3,0.403071983,13,0.769182683,268.171,1.8,0.0276416237142857,156.230782620847,139.455618910944,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",4,0.436909832,13,0.769182683,268.171,1.8,0.0276416237142857,167.280780311864,151.488301492548,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",5,0.474246141,13,0.769182683,268.171,1.8,0.0276416237142857,179.264962051468,164.726234908091,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",6,0.510093038,13,0.769182683,268.171,1.8,0.0276416237142857,190.584823842784,177.400771546373,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",7,0.553174356,13,0.769182683,268.171,1.8,0.0276416237142857,203.970563666279,192.591023497958,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",8,0.585127447,13,0.769182683,268.171,1.8,0.0276416237142857,213.757494565338,203.82984842024,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",9,0.618653556,13,0.769182683,268.171,1.8,0.0276416237142857,223.906986895874,215.598239645616,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",10,0.661734874,13,0.769182683,268.171,1.8,0.0276416237142857,236.782905955697,230.687214209621,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",11,0.697581771,13,0.769182683,268.171,1.8,0.0276416237142857,247.364234664101,243.215345956674,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",12,0.725759777,13,0.769182683,268.171,1.8,0.0276416237142857,255.602871272187,253.046962182739,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_007",13,0.753490626,13,0.769182683,268.171,1.8,0.0276416237142857,263.646483402979,262.709153083101,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",0,NA,11,0.677844377,289.603,1.8,0.0276416237142857,1.8,1.8,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",1,0.277218326,11,0.677844377,289.603,1.8,0.0276416237142857,136.46011648655,110.116518523326,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",2,0.372349813,11,0.677844377,289.603,1.8,0.0276416237142857,175.138419481187,152.351065859011,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",3,0.441984575,11,0.677844377,289.603,1.8,0.0276416237142857,202.329733321073,183.445557292904,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",4,0.49252169,11,0.677844377,289.603,1.8,0.0276416237142857,221.593075847314,206.091519575092,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",5,0.53152169,11,0.677844377,289.603,1.8,0.0276416237142857,236.224743194102,223.608316181966,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",6,0.574006982,11,0.677844377,289.603,1.8,0.0276416237142857,251.95561219316,242.727590278108,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",7,0.602167237,11,0.677844377,289.603,1.8,0.0276416237142857,262.272163587879,255.420255062477,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",8,0.627465459,11,0.677844377,289.603,1.8,0.0276416237142857,271.470202682802,266.835776283735,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",9,0.648489255,11,0.677844377,289.603,1.8,0.0276416237142857,279.066190155289,276.331415091672,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",10,0.667462921,11,0.677844377,289.603,1.8,0.0276416237142857,285.885653143509,284.9077979869,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_008",11,0.67864326,11,0.677844377,289.603,1.8,0.0276416237142857,289.888659926765,289.964385229937,182,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_009",0,0.013601471,6,0.507771602,214.658,1.8,0.0276416237142857,1.8,1.8,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_009",1,0.259624729,6,0.507771602,214.658,1.8,0.0276416237142857,120.428957562449,103.007824123688,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_009",2,0.352387868,6,0.507771602,214.658,1.8,0.0276416237142857,157.006519618874,144.497734173326,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_009",3,0.386446641,6,0.507771602,214.658,1.8,0.0276416237142857,169.976273269553,159.81308402535,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_009",4,0.419461789,6,0.507771602,214.658,1.8,0.0276416237142857,182.354314746964,174.695330264107,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_009",5,0.455821107,6,0.507771602,214.658,1.8,0.0276416237142857,195.787338469254,191.12295583991,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_009",6,0.484665517,6,0.507771602,214.658,1.8,0.0276416237142857,206.309043174541,204.181530853076,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_010",0,NA,5,0.547008227,209.178,1.8,0.0276416237142857,1.8,1.8,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_010",1,0.331891549,5,0.547008227,209.178,1.8,0.0276416237142857,139.002615860253,123.596017585117,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_010",2,0.401231292,5,0.547008227,209.178,1.8,0.0276416237142857,162.423783685424,151.21039368053,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_010",3,0.450880058,5,0.547008227,209.178,1.8,0.0276416237142857,178.68217436677,170.965145426755,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_010",4,0.491191347,5,0.547008227,209.178,1.8,0.0276416237142857,191.615936182804,186.995036099746,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_010",5,0.527591896,5,0.547008227,209.178,1.8,0.0276416237142857,203.111685298875,201.463082370653,103,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_011",0,NA,6,0.56393794,249.711,1.8,0.0276416237142857,1.8,1.8,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_011",1,0.253339693,6,0.56393794,249.711,1.8,0.0276416237142857,126.757542823733,103.271147882269,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_011",2,0.338310276,6,0.56393794,249.711,1.8,0.0276416237142857,162.158203817087,142.846369765875,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_011",3,0.401634837,6,0.56393794,249.711,1.8,0.0276416237142857,187.525717926379,172.610337978691,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_011",4,0.456789166,6,0.56393794,249.711,1.8,0.0276416237142857,209.064134463091,198.690751221538,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Balistidae","Odonus","Odonus niger","OD_NI_MO_03_16_011",5,0.519086838,6,0.56393794,249.711,1.8,0.0276416237142857,232.870091055374,228.302084302425,170,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
