"family","genus","species","id","agei","radi","agecap","radcap","lencap","l0p","biomass","location","observer"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",1,0.320024999,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",2,0.402177297,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",3,0.484457306,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",4,0.526134638,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",5,0.577797004,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",6,0.624487474,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",7,0.66889468,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",8,0.708706739,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",9,0.749498895,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",10,0.800105219,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",11,0.853142941,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",12,0.902539297,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",13,0.946641451,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",14,0.987641451,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",15,1.020641451,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H62",16,1.058641451,16,1.081836278,332,1.9,1286,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",0,0.054120237,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",1,0.247759964,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",2,0.418990803,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",3,0.497150895,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",4,0.562885209,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",5,0.602897707,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",6,0.655982544,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",7,0.711308849,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",8,0.753415856,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",9,0.807646843,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",10,0.841705616,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",11,0.873768055,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H82",12,0.897768055,12,0.915795811,344,1.9,810,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",0,0.040224371,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",1,0.3101548,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",2,0.417644334,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",3,0.532068982,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",4,0.609560917,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",5,0.667336344,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",6,0.713908869,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",7,0.752535284,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",8,0.778496794,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",9,0.803235428,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",10,0.827005157,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",11,0.852005157,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H87",12,0.875414557,12,0.893853646,348,1.9,678,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",0,0.033301652,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",1,0.34452431,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",2,0.423378606,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",3,0.496110992,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",4,0.546707434,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",5,0.594561379,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",6,0.630001469,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",7,0.665058566,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",8,0.703529334,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",9,0.747574765,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",10,0.779823796,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",11,0.813065336,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",12,0.846080484,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H88",13,0.86410824,13,0.881137627,422,1.9,1182,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H89",0,0.032649655,8,0.72762126,226,1.9,430,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H89",1,0.267226496,8,0.72762126,226,1.9,430,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H89",2,0.35023252,8,0.72762126,226,1.9,430,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H89",3,0.424056635,8,0.72762126,226,1.9,430,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H89",4,0.492562109,8,0.72762126,226,1.9,430,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H89",5,0.560237806,8,0.72762126,226,1.9,430,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H89",6,0.63224475,8,0.72762126,226,1.9,430,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H89",7,0.677939389,8,0.72762126,226,1.9,430,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H89",8,0.703434487,8,0.72762126,226,1.9,430,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H90",0,0.040249224,7,0.684188425,221,1.9,561,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H90",1,0.245073458,7,0.684188425,221,1.9,561,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H90",2,0.319504635,7,0.684188425,221,1.9,561,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H90",3,0.393186383,7,0.684188425,221,1.9,561,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H90",4,0.474506737,7,0.684188425,221,1.9,561,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H90",5,0.542226749,7,0.684188425,221,1.9,561,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H90",6,0.610138456,7,0.684188425,221,1.9,561,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis argus","H90",7,0.650188425,7,0.684188425,221,1.9,561,"Hao","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",0,0.038275318,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",1,0.330925974,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",2,0.475515046,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",3,0.534548935,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",4,0.604556078,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",5,0.661415553,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",6,0.718695567,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",7,0.755315234,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",8,0.785794736,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",9,0.81799722,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",10,0.85299722,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",11,0.882729357,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A002",12,0.902578791,12,0.921683764,170,1.9,85.3,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",0,0.042154478,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",1,0.358949857,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",2,0.49125632,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",3,0.57971535,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",4,0.647139381,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",5,0.70304108,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",6,0.760356,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",7,0.792558484,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",8,0.840443764,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",9,0.876052752,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",10,0.91241207,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",11,0.944192567,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",12,0.984017182,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",13,1.01041794,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",14,1.031512963,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",15,1.056512963,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A086",16,1.080699736,16,1.098727492,193,1.9,159.2,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",0,NA,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",1,0.401991293,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",2,0.503203941,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",3,0.612862502,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",4,0.67189639,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",5,0.754703395,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",6,0.80844351,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",7,0.852647583,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",8,0.889444322,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",9,0.928852443,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",10,0.977893242,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",11,1.009293879,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",12,1.036312391,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",13,1.067457214,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A087",14,1.098602037,14,1.114222536,187,1.9,118.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",0,0.055072679,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",1,0.380171014,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",2,0.44828856,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",3,0.516406105,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",4,0.574406105,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",5,0.642882378,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",6,0.708097407,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",7,0.752301479,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",8,0.813913167,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",9,0.866950889,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",10,0.911549095,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",11,0.951909968,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",12,0.991533193,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",13,1.031357809,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",14,1.069646188,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",15,1.100060001,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",16,1.127262942,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A088",17,1.15028467,17,1.16584102,203,1.9,163,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",0,NA,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",1,0.420630479,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",2,0.485699673,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",3,0.53257184,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",4,0.589422521,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",5,0.656025825,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",6,0.716631105,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",7,0.754919484,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",8,0.798197654,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",9,0.852649468,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",10,0.882482336,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",11,0.932691896,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",12,0.970494013,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",13,1.004699276,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A089",14,1.034532143,14,1.055792435,150,1.9,93.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",0,NA,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",1,0.317668066,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",2,0.407556886,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",3,0.478493477,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",4,0.546611023,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",5,0.615965186,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",6,0.694781428,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",7,0.764092322,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",8,0.821520538,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",9,0.873376107,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",10,0.936629565,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",11,0.986629565,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",12,1.032082838,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",13,1.070683356,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",14,1.116694224,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",15,1.161516094,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A092",16,1.192660917,16,1.221867081,214,1.9,149.5,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",0,NA,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",1,0.299628103,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",2,0.395888167,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",3,0.470406621,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",4,0.554579063,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",5,0.633825514,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",6,0.708343968,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",7,0.770569365,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",8,0.833051363,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",9,0.874160972,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",10,0.908131548,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A096",11,0.939147673,11,0.963906509,168,1.9,91.6,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",0,0.042720019,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",1,0.366230802,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",2,0.474697386,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",3,0.524194861,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",4,0.606200958,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",5,0.662236661,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",6,0.715246094,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",7,0.758047963,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",8,0.796336343,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",9,0.849374065,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
"Serranidae","Cephalopholis","Cephalopholis urodeta","GAM18_A098",10,0.886387576,12,0.97686918,181,1.9,96.1,"Gambiers","Fabien Morat"
