"Family","Genus","Species","ID","Agei","Ri","Agecpt","Rcpt","Lcpt","L0p","R0p","Li_m","Li_sd","Li_q1","Li_q3","Biomass","Location","Observer"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B074",19,2.480058037,21,2.6599811,925.61,1.62,0.0385734347142857,NA,NA,NA,NA,10350,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B074",20,2.550662569,21,2.6599811,925.61,1.62,0.0385734347142857,NA,NA,NA,NA,10350,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B074",21,2.616518473,21,2.6599811,925.61,1.62,0.0385734347142857,NA,NA,NA,NA,10350,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B075",0,NA,16,3.097847003,863.8,1.62,0.0385734347142857,NA,NA,NA,NA,8050,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B023",3,0.870634915,22,2.96500391,957.24,1.62,0.0385734347142857,NA,NA,NA,NA,9300,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B023",4,1.069071303,22,2.96500391,957.24,1.62,0.0385734347142857,NA,NA,NA,NA,9300,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B054",9,1.549580377,12,1.767435003,639.37,1.62,0.0385734347142857,NA,NA,NA,NA,2950,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B054",10,1.635847404,12,1.767435003,639.37,1.62,0.0385734347142857,NA,NA,NA,NA,2950,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B054",11,1.691749104,12,1.767435003,639.37,1.62,0.0385734347142857,NA,NA,NA,NA,2950,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B092",2,0.758365404,20,2.471192334,913.28,1.62,0.0385734347142857,NA,NA,NA,NA,10750,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B092",3,0.936424383,20,2.471192334,913.28,1.62,0.0385734347142857,NA,NA,NA,NA,10750,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B025",3,1.0907828,6,1.69195231,602.5,1.62,0.0385734347142857,NA,NA,NA,NA,3100,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B025",4,1.304609833,6,1.69195231,602.5,1.62,0.0385734347142857,NA,NA,NA,NA,3100,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B025",5,1.484178761,6,1.69195231,602.5,1.62,0.0385734347142857,NA,NA,NA,NA,3100,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B025",6,1.616500339,6,1.69195231,602.5,1.62,0.0385734347142857,NA,NA,NA,NA,3100,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B092",8,1.451726334,20,2.471192334,913.28,1.62,0.0385734347142857,NA,NA,NA,NA,10750,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B074",6,1.529838225,21,2.6599811,925.61,1.62,0.0385734347142857,NA,NA,NA,NA,10350,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B022",0,NA,11,2.292215647,751.25,1.62,0.0385734347142857,NA,NA,NA,NA,6300,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B074",2,1.105612081,21,2.6599811,925.61,1.62,0.0385734347142857,NA,NA,NA,NA,10350,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B054",12,1.739256998,12,1.767435003,639.37,1.62,0.0385734347142857,NA,NA,NA,NA,2950,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B074",0,NA,21,2.6599811,925.61,1.62,0.0385734347142857,NA,NA,NA,NA,10350,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B074",1,0.740303992,21,2.6599811,925.61,1.62,0.0385734347142857,NA,NA,NA,NA,10350,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B092",7,1.354273781,20,2.471192334,913.28,1.62,0.0385734347142857,NA,NA,NA,NA,10750,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B023",0,NA,22,2.96500391,957.24,1.62,0.0385734347142857,NA,NA,NA,NA,9300,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B023",1,0.52329915,22,2.96500391,957.24,1.62,0.0385734347142857,NA,NA,NA,NA,9300,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B023",2,0.705211216,22,2.96500391,957.24,1.62,0.0385734347142857,NA,NA,NA,NA,9300,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B074",5,1.434822437,21,2.6599811,925.61,1.62,0.0385734347142857,NA,NA,NA,NA,10350,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B092",6,1.261037522,20,2.471192334,913.28,1.62,0.0385734347142857,NA,NA,NA,NA,10750,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B074",3,1.241494383,21,2.6599811,925.61,1.62,0.0385734347142857,NA,NA,NA,NA,10350,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B074",4,1.36257287,21,2.6599811,925.61,1.62,0.0385734347142857,NA,NA,NA,NA,10350,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B092",5,1.178818303,20,2.471192334,913.28,1.62,0.0385734347142857,NA,NA,NA,NA,10750,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","GAM18_B092",4,1.08136575,20,2.471192334,913.28,1.62,0.0385734347142857,NA,NA,NA,NA,10750,"Gambiers","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H1",3,1.044586453,3,1.111069534,450,1.62,0.060717830625,420.475665943194,3.10674133023859,413.881909406511,426.046639592635,1288,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H24",1,0.41364961,4,1.148631701,470,1.62,0.060717830625,144.524747558329,15.8955881106429,112.993350423982,175.222357457563,1340,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H1",2,0.708704034,3,1.111069534,450,1.62,0.060717830625,273.535850333786,14.347796394895,243.950017912212,300.177344844455,1288,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H37",0,0.033837849,6,1.448588222,470,1.62,0.060717830625,1.62,1.98719406270561e-15,1.62,1.62,1420,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H39",1,0.424971764,4,0.857633855,460,1.62,0.060717830625,199.25921636811,17.7979679469777,163.569579776026,233.400275952418,1268,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H24",2,0.744046341,4,1.148631701,470,1.62,0.060717830625,287.964803505079,14.141421392546,258.697520546577,314.030886832889,1340,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H24",3,0.917159021,4,1.148631701,470,1.62,0.060717830625,365.11622306817,9.43809968043965,345.286596342122,382.202793679414,1340,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H22",0,NA,5,1.426598965,495,1.62,0.060717830625,1.62,6.76719761257541e-16,1.62,1.62,1762,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H24",4,1.087011899,4,1.148631701,470,1.62,0.060717830625,441.901977699859,2.83268604603833,435.877737907009,446.953151799422,1340,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H39",2,0.576764385,4,0.857633855,460,1.62,0.060717830625,287.396920319116,14.8212506439421,256.898942413813,315.028395128441,1268,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H39",3,0.700611065,4,0.857633855,460,1.62,0.060717830625,362.135316427138,9.64195222178981,341.969385147162,379.770735523198,1268,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H25",2,0.779034741,3,0.988833931,450,1.62,0.060717830625,340.239210834651,9.74996922256202,319.776172996853,357.896371439555,1379,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H39",0,0.038327536,4,0.857633855,460,1.62,0.060717830625,1.62,2.23286005957614e-15,1.62,1.62,1268,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H25",0,0.066219333,3,0.988833931,450,1.62,0.060717830625,1.62,4.09758118038607e-15,1.61999999999999,1.62000000000001,1379,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H25",1,0.510538931,3,0.988833931,450,1.62,0.060717830625,205.019044825223,15.7277169678778,173.047321920859,234.577951406391,1379,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H1",1,0.430795775,3,1.111069534,450,1.62,0.060717830625,155.358418645549,16.5332230908981,122.519418148094,187.345329983001,1288,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H63",3,0.880594893,3,0.95908693,458,1.62,0.060717830625,415.871950207918,4.58258062960804,406.176270532159,424.185129274621,1327,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H23",3,0.908342494,3,0.965657413,458,1.62,0.060717830625,426.832023700678,3.29777110361472,419.838590110291,432.756281376891,1280,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H24",0,0.065513357,4,1.148631701,470,1.62,0.060717830625,1.62,4.16462367627953e-15,1.61999999999999,1.62000000000001,1340,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H63",2,0.72910892,3,0.95908693,458,1.62,0.060717830625,335.854046194901,11.7533197291738,311.36667219468,357.573995063676,1327,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H22",4,1.231943799,5,1.426598965,495,1.62,0.060717830625,426.211087930859,7.69829954984462,410.180163940614,440.362939773203,1762,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H22",1,0.659003035,5,1.426598965,495,1.62,0.060717830625,225.681370799426,20.9916206328793,184.047882789265,266.167190245858,1762,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H22",2,0.946817211,5,1.426598965,495,1.62,0.060717830625,326.03464886667,16.3071960720565,292.76731964706,356.633247732118,1762,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H22",3,1.102541326,5,1.426598965,495,1.62,0.060717830625,380.657621528507,12.0307920878989,355.838159733008,402.957799188402,1762,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H36",2,0.888770464,2,1.006571143,415,1.62,0.060717830625,359.648477810926,5.26260423498363,348.431864046615,369.022174231454,1008,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H66",1,0.546150163,2,1.011090257,490,1.62,0.060717830625,222.637558485923,15.2316703073677,191.265293915783,250.920246923857,1592,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H66",2,0.893438227,2,1.011090257,490,1.62,0.060717830625,419.909624379812,6.04623665282662,407.002097607349,430.672099027239,1592,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H77",0,0.105095195,1,1.078609649,356,1.62,0.060717830625,NA,NA,NA,NA,653,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H77",1,0.787886413,1,1.078609649,356,1.62,0.060717830625,NA,NA,NA,NA,653,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H78",0,NA,2,1.169388929,462,1.62,0.060717830625,1.62,6.64994577434136e-16,1.62,1.62,1205,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H64",0,0.045453273,2,0.963621119,474,1.62,0.060717830625,1.62,2.6927041281872e-15,1.62,1.62,1482,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H64",1,0.475800378,2,0.963621119,474,1.62,0.060717830625,207.306199069839,17.7898737022181,171.513824706507,241.285994372993,1482,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H64",2,0.802422484,2,0.963621119,474,1.62,0.060717830625,383.250524865698,8.85039691955957,364.68339547519,399.36533690567,1482,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H65",0,NA,3,1.187046673,484,1.62,0.060717830625,1.62,6.77557308569171e-16,1.62,1.62,1630,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H25",3,0.93999747,3,0.988833931,450,1.62,0.060717830625,424.168976226023,2.61880559842099,418.594869073415,428.829211959494,1379,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H36",0,0.075073298,2,1.006571143,415,1.62,0.060717830625,1.62,4.91487838553467e-15,1.61999999999999,1.62000000000001,1008,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H36",1,0.585317008,2,1.006571143,415,1.62,0.060717830625,220.287885100966,13.5513482597101,192.275721763267,245.325040476005,1008,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H1",0,0.050931326,3,1.111069534,450,1.62,0.060717830625,1.62,3.09360435556806e-15,1.61999999999999,1.62,1288,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H97",1,0.475887592,3,1.13472348,510,1.62,0.060717830625,184.81912831128,17.907516029959,148.988316114963,219.202136983072,1711,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H97",2,0.958441216,3,1.13472348,510,1.62,0.060717830625,420.344562589867,8.34479355387213,402.759548354564,435.448444552683,1711,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H97",3,1.085846082,3,1.13472348,510,1.62,0.060717830625,484.978280393789,2.53216075798814,479.593332937392,489.509528508304,1711,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H63",1,0.523346921,3,0.95908693,458,1.62,0.060717830625,230.28239787438,17.4442833048476,194.92233458452,263.533776489456,1327,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H37",1,0.603619085,6,1.448588222,470,1.62,0.060717830625,192.262948600252,18.5285715486301,155.259280694254,228.109588090975,1420,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H39",4,0.796412944,4,0.857633855,460,1.62,0.060717830625,421.459714241778,4.14313281066288,412.701996940175,428.939838625922,1268,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H40",0,0.061911227,5,1.524248487,700,1.62,0.060717830625,1.62,3.9219639632584e-15,1.61999999999999,1.62000000000001,5000,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H40",1,0.589286009,5,1.524248487,700,1.62,0.060717830625,236.109437297637,23.5796606564327,189.281640516616,281.801134637888,5000,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H40",2,0.848756624,5,1.524248487,700,1.62,0.060717830625,360.521200181825,22.736078106406,314.196313760296,403.38052976695,5000,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H65",1,0.628204585,3,1.187046673,484,1.62,0.060717830625,248.020220448341,19.832294664374,208.440015971538,286.24499031722,1630,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H65",2,0.974860033,3,1.187046673,484,1.62,0.060717830625,393.36141549256,9.88374833453566,372.816419684527,411.565290820116,1630,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H65",3,1.148862907,3,1.187046673,484,1.62,0.060717830625,467.605921408147,1.96168143894583,463.47096941008,471.164509428107,1630,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H66",0,0.101552942,2,1.011090257,490,1.62,0.060717830625,1.62,7.55981433701042e-15,1.61999999999998,1.62000000000001,1592,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H23",1,0.485818896,3,0.965657413,458,1.62,0.060717830625,205.690577716393,17.0690314298883,171.240209728473,238.177983814183,1280,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H23",2,0.739671216,3,0.965657413,458,1.62,0.060717830625,336.599838050977,11.176380042861,313.276959633017,357.078089561943,1280,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H63",0,0.032802439,3,0.95908693,458,1.62,0.060717830625,1.62,1.95513247307783e-15,1.62,1.62,1327,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H78",2,1.002361985,2,1.169388929,462,1.62,0.060717830625,393.139100855987,7.75306234841013,376.920409546115,407.420729361286,1205,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H96",0,0.076485293,3,0.930005873,484,1.62,0.060717830625,1.62,5.0252576978352e-15,1.61999999999999,1.62000000000001,1355,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H37",2,0.872114895,6,1.448588222,470,1.62,0.060717830625,280.564731530476,16.0113992167428,247.703360037514,310.639395250491,1420,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H78",1,0.658286412,2,1.169388929,462,1.62,0.060717830625,253.435981411179,18.3605965921548,216.514333369712,288.463168812773,1205,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H22",5,1.368461197,5,1.426598965,495,1.62,0.060717830625,474.422442182095,2.43904670534481,469.297857875004,478.865147961292,1762,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H23",0,0.047507894,3,0.965657413,458,1.62,0.060717830625,1.62,2.76019066839228e-15,1.62,1.62,1280,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H40",3,1.149133054,5,1.524248487,700,1.62,0.060717830625,509.077024329578,15.781310852625,476.233602772616,538.11010712342,5000,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H40",4,1.324030167,5,1.524248487,700,1.62,0.060717830625,597.420192735594,9.30831773309101,577.856615669056,614.343194129886,5000,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H38",5,1.228860523,5,1.311079743,510,1.62,0.060717830625,475.258172056792,3.46904844415363,467.891396252907,481.472538708491,2127,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H37",3,1.085714989,6,1.448588222,470,1.62,0.060717830625,350.743566652584,11.5102035141206,326.737476888175,371.967052646972,1420,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H38",3,0.994336916,5,1.311079743,510,1.62,0.060717830625,376.903035369819,11.5843232663104,352.663420199109,398.03586414583,2127,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H38",4,1.143819357,5,1.311079743,510,1.62,0.060717830625,439.462225309665,6.72846773837642,425.244866190957,451.590844151829,2127,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H37",6,1.404440742,6,1.448588222,470,1.62,0.060717830625,455.484881002903,1.62584749618798,452.030171772834,458.415728497807,1420,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H38",0,0.062801274,5,1.311079743,510,1.62,0.060717830625,1.62,3.91961185506669e-15,1.61999999999999,1.62000000000001,2127,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H37",4,1.220863056,6,1.448588222,470,1.62,0.060717830625,395.147917456594,7.73874466829135,378.869411407726,409.272596790358,1420,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H37",5,1.321585447,6,1.448588222,470,1.62,0.060717830625,428.24879827439,4.51792429169761,418.690704210919,436.437382888086,1420,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H49",1,0.610946806,2,0.879397212,399,1.62,0.060717830625,262.454060431546,12.0390474427109,237.483117063372,284.661695520168,999,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H49",2,0.808686534,2,0.879397212,399,1.62,0.060717830625,362.494583417105,3.90454031151603,354.212396188444,369.503543747146,999,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H40",5,1.457675219,5,1.524248487,700,1.62,0.060717830625,665.730063886959,3.30740316588566,658.732501672483,671.69397090526,5000,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H49",0,0.04580393,2,0.879397212,399,1.62,0.060717830625,1.62,2.72248402849342e-15,1.62,1.62,999,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H38",2,0.788033741,5,1.311079743,510,1.62,0.060717830625,291.394878578737,16.2236479904783,257.997988154522,321.564399318341,2127,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H96",3,0.839203891,3,0.930005873,484,1.62,0.060717830625,426.146882831755,5.4259410604419,414.600230722958,435.836351810474,1355,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H97",0,0.062169124,3,1.13472348,510,1.62,0.060717830625,1.62,3.90582301054005e-15,1.61999999999999,1.62000000000001,1711,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H38",1,0.588421618,5,1.311079743,510,1.62,0.060717830625,209.710983140433,17.9796471075332,173.454329345609,243.921389826917,2127,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H96",1,0.447465082,3,0.930005873,484,1.62,0.060717830625,191.052467275962,16.3850763513328,157.841712085558,222.010259399551,1355,"Hao","Fabien Morat"
"Serranidae","Plectropomus","Plectropomus laevis","H96",2,0.710130269,3,0.930005873,484,1.62,0.060717830625,345.897302344234,11.405098795746,321.937414753011,366.587201059614,1355,"Hao","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_093",6,1.570906195,7,1.762008639,96.296,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_089",1,1.234894732,5,1.879189856,88.858,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_089",2,1.424905258,5,1.879189856,88.858,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_093",7,1.71092048,7,1.762008639,96.296,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_089",0,0.02433105,5,1.879189856,88.858,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_258",3,1.773276862,3,1.813884743,97.96,4.25,0.03135839325,NA,NA,NA,NA,14.6,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_259",0,NA,6,1.79299587,98.85,4.25,0.03135839325,NA,NA,NA,NA,15,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_091",1,1.049404593,3,1.921752492,84.1052563730536,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_093",5,1.41806641,7,1.762008639,96.296,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_089",4,1.714015915,5,1.879189856,88.858,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_089",5,1.823180928,5,1.879189856,88.858,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_259",1,1.292854594,6,1.79299587,98.85,4.25,0.03135839325,NA,NA,NA,NA,15,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_089",3,1.587426026,5,1.879189856,88.858,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_254",3,1.270513757,6,1.738684842,86.02,4.25,0.03135839325,NA,NA,NA,NA,9.3,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_254",4,1.422543359,6,1.738684842,86.02,4.25,0.03135839325,NA,NA,NA,NA,9.3,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_090",0,NA,4,1.908714704,86.962,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_090",1,1.259890868,4,1.908714704,86.962,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_095",0,NA,6,1.845928303,95.044,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_095",1,0.8948173,6,1.845928303,95.044,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_254",5,1.589627171,6,1.738684842,86.02,4.25,0.03135839325,NA,NA,NA,NA,9.3,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_254",6,1.681676071,6,1.738684842,86.02,4.25,0.03135839325,NA,NA,NA,NA,9.3,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_095",4,1.418918298,6,1.845928303,95.044,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_090",2,1.469294784,4,1.908714704,86.962,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_095",2,1.073291388,6,1.845928303,95.044,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_095",3,1.263454475,6,1.845928303,95.044,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
"Apogonidae","Pristiapogon","Pristiapogon taeniopterus","PR_TA_MA_03_17_091",0,0.019026298,3,1.921752492,84.1052563730536,4.25,0.03135839325,NA,NA,NA,NA,NA,"Marquesas","Fabien Morat"
